"obj","obj_class","raw_measure","raw_label"
"qs_2021_dem","character",,"W07. How often do you feel lonely? (% rating 'often or always')"
"qs_2021_dem","character",,"W08. The people in my team genuinely care about my wellbeing (% rating 'strongly agree' or 'agree')"
"qs_2021_dem","character",,"HSE_index. Proxy Stress Index (indicates employee stress, higher score = higher stress)"
"qs_2021_dem","character",,"PERMA_index. PERMA Index (indicates employees flourishing, higher score = high flourishing)"
"qs_2021_mean","tbl_df","EES","Employee engagement index (B47-B51)"
"qs_2021_mean","tbl_df","mw_ts","My work theme score (% positive, B01-B05)"
"qs_2021_mean","tbl_df","op_ts","Organisational objectives and purpose theme score (% positive, B06-B07)"
"qs_2021_mean","tbl_df","lm_ts","My manager theme score (% positive, B08-B17)"
"qs_2021_mean","tbl_df","mt_ts","My team theme score (% positive, B18-B20)"
"qs_2021_mean","tbl_df","ld_ts","Learning and development theme score (% positive, B21-B24)"
"qs_2021_mean","tbl_df","if_ts","Inclusion and fair treatment theme score (% positive, B25-B28)"
"qs_2021_mean","tbl_df","rw_ts","Resources and workload theme score (% positive, B29-B34)"
"qs_2021_mean","tbl_df","pb_ts","Pay and benefits theme score (% positive, B35-B37)"
"qs_2021_mean","tbl_df","lc_ts","Leadership and managing change theme score (% positive, B38-B46)"
"qs_2021_mean","tbl_df","B01","B01. I am interested in my work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B02","B02. I am sufficiently challenged by my work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B03","B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B04","B04. I feel involved in the decisions that affect my work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B05","B05. I have a choice in deciding how I do my work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B06","B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B07","B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B08","B08. My manager motivates me to be more effective in my job (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B09","B09. My manager is considerate of my life outside work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B10","B10. My manager is open to my ideas (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B11","B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B12","B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B13","B13. My manager recognises when I have done my job well (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B14","B14. I receive regular feedback on my performance (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B15","B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B16","B16. I think that my performance is evaluated fairly (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B17","B17. Poor performance is dealt with effectively in my team (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B18","B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B19","B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B20","B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B21","B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B22","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B23","B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B24","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B25","B25. I am treated fairly at work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B26","B26. I am treated with respect by the people I work with (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B27","B27. I feel valued for the work I do (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B28","B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc.) (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B29","B29. I get the information I need to do my job well (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B30","B30. I have clear work objectives (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B31","B31. I have the skills I need to do my job effectively (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B32","B32. I have the tools I need to do my job effectively (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B33","B33. I have an acceptable workload (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B34","B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B35","B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B36","B36. I am satisfied with the total benefits package (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B37","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B38","B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B39","B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B40","B40. I believe that [my organisation's] senior leaders have a clear vision for the future of [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B41","B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B42","B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B43","B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B44","B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B45","B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B46","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B47","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B48","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B49","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B50","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B51","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B52","B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B53","B53. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B54","B54. I am trusted to carry out my job effectively (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B55","B55. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B56","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B57","B57. I feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B58","B58. My organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B59","B59. I am aware of the Civil Service vision for 'A Brilliant Civil Service' (% strongly agree or agree)"
"qs_2021_mean","tbl_df","B60","B60. Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement (% always or most of the time)"
"qs_2021_mean","tbl_df","C01_1","C01_1. I want to leave [my organisation] as soon as possible"
"qs_2021_mean","tbl_df","C01_2","C01_2. I want to leave [my organisation] within the next 12 months"
"qs_2021_mean","tbl_df","C01_3","C01_3. I want to stay working for [my organisation] for at least the next year"
"qs_2021_mean","tbl_df","C01_4","C01_4. I want to stay working for [my organisation] for at least the next three years"
"qs_2021_mean","tbl_df","D01","D01. I understand the Civil Service Code and what it means for my conduct (% strongly agree or agree)"
"qs_2021_mean","tbl_df","D02","D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)"
"qs_2021_mean","tbl_df","D03","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)"
"qs_2021_mean","tbl_df","E01_yes","E01. Have you been discriminated against at work, in the past 12 months? (% yes)"
"qs_2021_mean","tbl_df","E01_no","E01. Have you been discriminated against at work, in the past 12 months? (% no)"
"qs_2021_mean","tbl_df","E01_pnts","E01. Have you been discriminated against at work, in the past 12 months? (% prefer not to say)"
"qs_2021_mean","tbl_df","E02_01","E02_01. Grounds of discrimination: Age (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_02","E02_02. Grounds of discrimination: Caring responsibilities (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_03","E02_03. Grounds of discrimination: Disability (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_04","E02_04. Grounds of discrimination: Ethnic background (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_05","E02_05. Grounds of discrimination: Gender (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_06","E02_06. Grounds of discrimination: Gender reassignment or perceived gender (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_07","E02_07. Grounds of discrimination: Grade or responsibility level (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_08","E02_08. Grounds of discrimination: Main spoken/written language or language ability (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_09","E02_09. Grounds of discrimination: Marital status or civil partnership (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_10","E02_10. Grounds of discrimination: Mental health (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_11","E02_11. Grounds of discrimination: Pay (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_12","E02_12. Grounds of discrimination: Pregnancy, maternity or paternity (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_13","E02_13. Grounds of discrimination: Religion or belief (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_14","E02_14. Grounds of discrimination: Sex (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_15","E02_15. Grounds of discrimination: Sexual orientation (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_16","E02_16. Grounds of discrimination: Social or educational background (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_17","E02_17. Grounds of discrimination: Working location (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_18","E02_18. Grounds of discrimination: Working pattern (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_19","E02_19. Grounds of discrimination: Any other grounds (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E02_20","E02_20. Grounds of discrimination: Prefer not to say (% of those ticking at least one E02 option)"
"qs_2021_mean","tbl_df","E03_yes","E03. Have you been bullied or harassed at work, in the past 12 months? (% yes)"
"qs_2021_mean","tbl_df","E03_no","E03. Have you been bullied or harassed at work, in the past 12 months? (% no)"
"qs_2021_mean","tbl_df","E03_pnts","E03. Have you been bullied or harassed at work, in the past 12 months? (% prefer not to say)"
"qs_2021_mean","tbl_df","E03A_01","E03A. Nature of bullying and/or harassment: Comments about my personal appearance (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_02","E03A. Nature of bullying and/or harassment: Sexual harassment (e.g. sexual comments or jokes, unwelcome sexual advances, touching or assault) (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_03","E03A. Nature of bullying and/or harassment: Spreading gossip or making false accusations about me (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_04","E03A. Nature of bullying and/or harassment: Intimidation or verbal aggression (e.g. shouting, swearing, making threats) (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_05","E03A. Nature of bullying and/or harassment: Physical assault (e.g. object thrown at me, pushed, hit): (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_06","E03A. Nature of bullying and/or harassment: Humiliated in front of team or others (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_07","E03A. Nature of bullying and/or harassment: Negative Micromanagement (e.g. excessive control; made to feel incompetent) (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_08","E03A. Nature of bullying and/or harassment: Removal of job responsibilities, unconstructive criticism, or impossible/changing expectations (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_09","E03A. Nature of bullying and/or harassment: Treated less favourably to others (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_10","E03A. Nature of bullying and/or harassment: Ignored, excluded, marginalised (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_11","E03A. Nature of bullying and/or harassment: Undermining or taking credit for my work (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_12","E03A. Nature of bullying and/or harassment: Denied time off for personal ill health (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_13","E03A. Nature of bullying and/or harassment: Denied time off for family or caring responsibilities (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_14","E03A. Nature of bullying and/or harassment: Disclosure of personal/sensitive information to colleagues without my consent (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_15","E03A. Nature of bullying and/or harassment: Unhelpful comments about my mental health or being off sick (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_16","E03A. Nature of bullying and/or harassment: Something else not listed here (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E03A_17","E03A. Nature of bullying and/or harassment: Prefer not to say (% of those ticking at least one E03A option)"
"qs_2021_mean","tbl_df","E04_01","E04_01. Who bullied and/or harassed you? A colleague in my Area/Directorate/Division (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_02","E04_02. Who bullied and/or harassed you? A colleague in a different Area/Directorate/Division of [my organisation] (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_03","E04_03. Who bullied and/or harassed you? My manager (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_04","E04_04. Who bullied and/or harassed you? Another senior member of staff in [my organisation] (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_05","E04_05. Who bullied and/or harassed you? Someone I manage (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_06","E04_06. Who bullied and/or harassed you? Someone working in a different Civil Service organisation (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_07","E04_07. Who bullied and/or harassed you? Someone working for a non-Civil Service organisation (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_08","E04_08. Who bullied and/or harassed you? A contractor (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_09","E04_09. Who bullied and/or harassed you? A service user (e.g. customer, claimant, offender) (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_10","E04_10. Who bullied and/or harassed you? A member of the public (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_11","E04_11. Who bullied and/or harassed you? Someone else not listed here (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E04_12","E04_12. Who bullied and/or harassed you? Prefer not to say (% of those ticking at least one E04 option)"
"qs_2021_mean","tbl_df","E05_yes","E05. Did you report your experience of bullying and/or harassment? (% yes)"
"qs_2021_mean","tbl_df","E05_no","E05. Did you report your experience of bullying and/or harassment? (% no)"
"qs_2021_mean","tbl_df","E05_pnts","E05. Did you report your experience of bullying and/or harassment? (% prefer not to say)"
"qs_2021_mean","tbl_df","E06_A_yes","E06_A. Appropriate action was taken to address the behaviour I experienced (% yes)"
"qs_2021_mean","tbl_df","E06_B_yes","E06_B. The bullying and/or harassment has stopped (% yes)"
"qs_2021_mean","tbl_df","E06_C_yes","E06_C. The culture in my area allows this kind of behaviour to continue (% yes)"
"qs_2021_mean","tbl_df","E06_D_yes","E06_D. I felt like I was punished for reporting the incident (% yes)"
"qs_2021_mean","tbl_df","E06_A_no","E06_A. Appropriate action was taken to address the behaviour I experienced (% no)"
"qs_2021_mean","tbl_df","E06_B_no","E06_B. The bullying and/or harassment has stopped (% no)"
"qs_2021_mean","tbl_df","E06_C_no","E06_C. The culture in my area allows this kind of behaviour to continue (% no)"
"qs_2021_mean","tbl_df","E06_D_no","E06_D. I felt like I was punished for reporting the incident (% no)"
"qs_2021_mean","tbl_df","E06_A_pnts","E06_A. Appropriate action was taken to address the behaviour I experienced (% prefer not to say)"
"qs_2021_mean","tbl_df","E06_B_pnts","E06_B. The bullying and/or harassment has stopped (% prefer not to say)"
"qs_2021_mean","tbl_df","E06_C_pnts","E06_C. The culture in my area allows this kind of behaviour to continue (% prefer not to say)"
"qs_2021_mean","tbl_df","E06_D_pnts","E06_D. I felt like I was punished for reporting the incident (% prefer not to say)"
"qs_2021_mean","tbl_df","W01","W01. Overall, how satisfied are you with your life nowadays? (% rating 7-10, where 10 is 'completely satisfied')"
"qs_2021_mean","tbl_df","W02","W02. Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10, where 10 is 'worthwhile')"
"qs_2021_mean","tbl_df","W03","W03. Overall, how happy did you feel yesterday? (% rating 7-10, where 10 is 'completely happy')"
"qs_2021_mean","tbl_df","W04","W04. Overall, how anxious did you feel yesterday? (% rating 6-10, where 10 is 'completely anxious')"
"qs_2021_mean","tbl_df","J04B","J04B. In general, how would you rate your overall mental health now? (% excellent, very good or good)"
"qs_2021_mean","tbl_df","W05","W05. In general, how would you rate your overall physical health now? (% excellent, very good or good)"
"qs_2021_mean","tbl_df","W07","W07. How often do you feel lonely? (% 'often or always')"
"qs_2021_mean","tbl_df","W08","W08. The people in my team genuinely care about my wellbeing (% strongly agree or agree)"
"qs_2021_mean","tbl_df","HSE_index","Proxy Stress Index (high score means high stress)"
"qs_2021_mean","tbl_df","PERMA_index","PERMA Index (high score means high flourishing)"
"qs_2021_org","character",,"Response rate [note 9]"
"qs_2021_org","character",,"Employee engagement index (B47-B51)"
"qs_2021_org","character",,"mw_ts. My work theme score (% positive, B01-B05)"
"qs_2021_org","character",,"op_ts. Organisational objectives and purpose theme score (% positive, B06-B07)"
"qs_2021_org","character",,"lm_ts. My manager theme score (% positive, B08-B17)"
"qs_2021_org","character",,"mt_ts. My team theme score (% positive, B18-B20)"
"qs_2021_org","character",,"ld_ts. Learning and development theme score (% positive, B21-B24)"
"qs_2021_org","character",,"if_ts. Inclusion and fair treatment theme score (% positive, B25-B28)"
"qs_2021_org","character",,"rw_ts. Resources and workload theme score (% positive, B29-B34)"
"qs_2021_org","character",,"pb_ts. Pay and benefits theme score (% positive, B35-B37)"
"qs_2021_org","character",,"lc_ts. Leadership and managing change theme score (% positive, B38-B46)"
"qs_2021_org","character",,"B01. I am interested in my work (% strongly agree or agree)"
"qs_2021_org","character",,"B02. I am sufficiently challenged by my work (% strongly agree or agree)"
"qs_2021_org","character",,"B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)"
"qs_2021_org","character",,"B04. I feel involved in the decisions that affect my work (% strongly agree or agree)"
"qs_2021_org","character",,"B05. I have a choice in deciding how I do my work (% strongly agree or agree)"
"qs_2021_org","character",,"B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_org","character",,"B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_org","character",,"B08. My manager motivates me to be more effective in my job (% strongly agree or agree)"
"qs_2021_org","character",,"B09. My manager is considerate of my life outside work (% strongly agree or agree)"
"qs_2021_org","character",,"B10. My manager is open to my ideas (% strongly agree or agree)"
"qs_2021_org","character",,"B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)"
"qs_2021_org","character",,"B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)"
"qs_2021_org","character",,"B13. My manager recognises when I have done my job well (% strongly agree or agree)"
"qs_2021_org","character",,"B14. I receive regular feedback on my performance (% strongly agree or agree)"
"qs_2021_org","character",,"B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)"
"qs_2021_org","character",,"B16. I think that my performance is evaluated fairly (% strongly agree or agree)"
"qs_2021_org","character",,"B17. Poor performance is dealt with effectively in my team (% strongly agree or agree)"
"qs_2021_org","character",,"B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)"
"qs_2021_org","character",,"B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)"
"qs_2021_org","character",,"B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)"
"qs_2021_org","character",,"B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)"
"qs_2021_org","character",,"B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)"
"qs_2021_org","character",,"B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)"
"qs_2021_org","character",,"B25. I am treated fairly at work (% strongly agree or agree)"
"qs_2021_org","character",,"B26. I am treated with respect by the people I work with (% strongly agree or agree)"
"qs_2021_org","character",,"B27. I feel valued for the work I do (% strongly agree or agree)"
"qs_2021_org","character",,"B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc.) (% strongly agree or agree)"
"qs_2021_org","character",,"B29. I get the information I need to do my job well (% strongly agree or agree)"
"qs_2021_org","character",,"B30. I have clear work objectives (% strongly agree or agree)"
"qs_2021_org","character",,"B31. I have the skills I need to do my job effectively (% strongly agree or agree)"
"qs_2021_org","character",,"B32. I have the tools I need to do my job effectively (% strongly agree or agree)"
"qs_2021_org","character",,"B33. I have an acceptable workload (% strongly agree or agree)"
"qs_2021_org","character",,"B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)"
"qs_2021_org","character",,"B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)"
"qs_2021_org","character",,"B36. I am satisfied with the total benefits package (% strongly agree or agree)"
"qs_2021_org","character",,"B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)"
"qs_2021_org","character",,"B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)"
"qs_2021_org","character",,"B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)"
"qs_2021_org","character",,"B40. I believe that [my organisation's] senior leaders have a clear vision for the future of [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)"
"qs_2021_org","character",,"B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)"
"qs_2021_org","character",,"B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)"
"qs_2021_org","character",,"B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)"
"qs_2021_org","character",,"B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)"
"qs_2021_org","character",,"B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)"
"qs_2021_org","character",,"B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)"
"qs_2021_org","character",,"B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)"
"qs_2021_org","character",,"B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)"
"qs_2021_org","character",,"B53. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)"
"qs_2021_org","character",,"B54. I am trusted to carry out my job effectively (% strongly agree or agree)"
"qs_2021_org","character",,"B55. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)"
"qs_2021_org","character",,"B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)"
"qs_2021_org","character",,"B57. I feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)"
"qs_2021_org","character",,"B58. My organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)"
"qs_2021_org","character",,"B59. I am aware of the Civil Service vision for 'A Brilliant Civil Service' (% strongly agree or agree)"
"qs_2021_org","character",,"B60. Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement (% always or most of the time)"
"qs_2021_org","character",,"C01_1. I want to leave [my organisation] as soon as possible"
"qs_2021_org","character",,"C01_2. I want to leave [my organisation] within the next 12 months"
"qs_2021_org","character",,"C01_3. I want to stay working for [my organisation] for at least the next year"
"qs_2021_org","character",,"C01_4. I want to stay working for [my organisation] for at least the next three years"
"qs_2021_org","character",,"D01. I understand the Civil Service Code and what it means for my conduct (% strongly agree or agree)"
"qs_2021_org","character",,"D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)"
"qs_2021_org","character",,"D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)"
"qs_2021_org","character",,"E01. Have you been discriminated against at work, in the past 12 months? (% yes)"
"qs_2021_org","character",,"E01. Have you been discriminated against at work, in the past 12 months? (% no)"
"qs_2021_org","character",,"E01. Have you been discriminated against at work, in the past 12 months? (% prefer not to say)"
"qs_2021_org","character",,"E03. Have you been bullied or harassed at work, in the past 12 months? (% yes)"
"qs_2021_org","character",,"E03. Have you been bullied or harassed at work, in the past 12 months? (% no)"
"qs_2021_org","character",,"E03. Have you been bullied or harassed at work, in the past 12 months? (% prefer not to say)"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Comments about my personal appearance (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Sexual harassment (e.g. sexual comments or jokes, unwelcome sexual advances, touching or assault) (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Spreading gossip or making false accusations about me (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Intimidation or verbal aggression (e.g. shouting, swearing, making threats) (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Physical assault (e.g. object thrown at me, pushed, hit): (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Humiliated in front of team or others (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Negative Micromanagement (e.g. excessive control; made to feel incompetent) (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Removal of job responsibilities, unconstructive criticism, or impossible/changing expectations (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Treated less favourably to others (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Ignored, excluded, marginalised (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Undermining or taking credit for my work (% of those ticking at least one E03A option) [note 2] [note 3]"
"qs_2021_org","character",,"E03A. Nature of bullying and/or harassment: Denied time off for personal ill health (% of those ticking at least one E03A option) [note 2] [note 3]"
