"obj","raw_label","year","proc_measure","uid"
"qs_2020_dem","E03A_11: Nature of bullying and/or harassment – Undermining or taking credit for my work (% yes to E03 selecting this option)",2020,"e03a_11","6.02.002.11"
"qs_2020_dem","E03A_12: Nature of bullying and/or harassment – Denied time off for personal ill health (% yes to E03 selecting this option)",2020,"e03a_12","6.02.002.12"
"qs_2020_dem","E03A_13: Nature of bullying and/or harassment – Denied time off for family or caring responsibilities (% yes to E03 selecting this option)",2020,"e03a_13","6.02.002.13"
"qs_2020_dem","E03A_14: Nature of bullying and/or harassment – Disclosure of personal/sensitive information to colleagues without my consent (% yes to E03 selecting this option)",2020,"e03a_14","6.02.002.14"
"qs_2020_dem","E03A_15: Nature of bullying and/or harassment – Unhelpful comments about my mental health or being off sick (% yes to E03 selecting this option)",2020,"e03a_15","6.02.002.15"
"qs_2020_dem","E03A_16: Nature of bullying and/or harassment – Something else not listed here (% yes to E03 selecting this option)",2020,"e03a_16","6.02.002.98"
"qs_2020_dem","E03A_17: Nature of bullying and/or harassment – Prefer not to say (% yes to E03 selecting this option)",2020,"e03a_17","6.02.002.99"
"qs_2020_dem","E04_01: Who bullied and/or harassed you? – A colleague in my Area/Directorate/Division (% yes to E03 selecting this option)",2020,"e04_01","6.02.003.01"
"qs_2020_dem","E04_02: Who bullied and/or harassed you? – A colleague in a different Area/Directorate/Division of [my organisation]  (% yes to E03 selecting this option)",2020,"e04_02","6.02.003.03"
"qs_2020_dem","E04_03: Who bullied and/or harassed you? – My manager (% yes to E03 selecting this option)",2020,"e04_03","6.02.003.04"
"qs_2020_dem","E04_04: Who bullied and/or harassed you? – Another senior member of staff in [my organisation] (% yes to E03 selecting this option)",2020,"e04_04","6.02.003.06"
"qs_2020_dem","E04_05: Who bullied and/or harassed you? – Someone I manage (% yes to E03 selecting this option)",2020,"e04_05","6.02.003.07"
"qs_2020_dem","E04_06: Who bullied and/or harassed you? – Someone working in a different Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_06","6.02.003.08"
"qs_2020_dem","E04_07: Who bullied and/or harassed you? – Someone working for a non-Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_07","6.02.003.09"
"qs_2020_dem","E04_08: Who bullied and/or harassed you? – A contractor (% yes to E03 selecting this option)",2020,"e04_08","6.02.003.10"
"qs_2020_dem","E04_09: Who bullied and/or harassed you? – A service user (e.g. customer, claimant, offender) (% yes to E03 selecting this option)",2020,"e04_09","6.02.003.11"
"qs_2020_dem","E04_10: Who bullied and/or harassed you? – A member of the public (% yes to E03 selecting this option)",2020,"e04_10","6.02.003.12"
"qs_2020_dem","E04_11: Who bullied and/or harassed you? – Someone else not listed here (% yes to E03 selecting this option)",2020,"e04_11","6.02.003.98"
"qs_2020_dem","E04_12: Who bullied and/or harassed you? – Prefer not to say (% yes to E03 selecting this option)",2020,"e04_12","6.02.003.99"
"qs_2020_dem","E05: Did you report your experience of bullying and/or harassment? (% yes)",2020,"e05","6.02.004.00"
"qs_2020_dem","E06_A: Appropriate action was taken to address the behaviour I experienced (% yes)",2020,"e06_a","6.04.002.00"
"qs_2020_dem","E06_B: The bullying and/or harassment has stopped (% yes)",2020,"e06_b","6.04.003.00"
"qs_2020_dem","E06_C: The culture in my area allows this kind of behaviour to continue (% yes)",2020,"e06_c","6.04.004.00"
"qs_2020_dem","E06_D: I felt like I was punished for reporting the incident (% yes)",2020,"e06_d","6.04.005.00"
"qs_2020_dem","W01: Overall, how satisfied are you with your life nowadays? (% rating 7 to 10, where 10 is 'completely satisfied')",2020,"w01","7.02.001.00"
"qs_2020_dem","W02: Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7 to 10, where 10 is 'worthwhile')",2020,"w02","7.02.002.00"
"qs_2020_dem","W03: Overall, how happy did you feel yesterday? (% rating 7 to 10, where 10 is 'completely happy')",2020,"w03","7.02.003.00"
"qs_2020_dem","W04: Overall, how anxious did you feel yesterday? (% rating 6 to 10, where 10 is 'completely anxious')",2020,"w04","7.02.004.00"
"qs_2020_dem","J04B: In general, how would you rate your overall mental health now? (% rating 'excellent', 'very good' or 'good')",2020,"j04b","7.03.001.00"
"qs_2020_dem","W05: In general, how would you rate your overall physical health now? (% rating 'excellent', 'very good' or 'good')",2020,"w05","7.03.002.00"
"qs_2020_dem","W07: How often do you feel lonely? (% rating 'often or always')",2020,"w07","7.03.003.00"
"qs_2020_dem","W08: The people in my team genuinely care about my wellbeing (% rating 'strongly agree' or 'agree')",2020,"w08","7.03.004.00"
"qs_2020_mean","Employee engagement index (B47-B51)",2020,"ees","1.01.001.00"
"qs_2020_mean","My work theme score (% positive, B01-B05)",2020,"mw_ts","1.02.001.00"
"qs_2020_mean","Organisational objectives and purpose theme score (% positive, B06-B07)",2020,"op_ts","1.02.002.00"
"qs_2020_mean","My manager theme score (% positive, B08-B17)",2020,"lm_ts","1.02.003.00"
"qs_2020_mean","My team theme score (% positive, B18-B20)",2020,"mt_ts","1.02.004.00"
"qs_2020_mean","Learning and development theme score (% positive, B21-B24)",2020,"ld_ts","1.02.005.00"
"qs_2020_mean","Inclusion and fair treatment theme score (% positive, B25-B28)",2020,"if_ts","1.02.006.00"
"qs_2020_mean","Resources and workload theme score (% positive, B29-B34)",2020,"rw_ts","1.02.007.00"
"qs_2020_mean","Pay and benefits theme score (% positive, B35-B37)",2020,"pb_ts","1.02.008.00"
"qs_2020_mean","Leadership and managing change theme score (% positive, B38-B46)",2020,"lc_ts","1.02.009.00"
"qs_2020_mean","B01. I am interested in my work (% strongly agree or agree)",2020,"b01","2.01.001.00"
"qs_2020_mean","B02. I am sufficiently challenged by my work (% strongly agree or agree)",2020,"b02","2.01.002.00"
"qs_2020_mean","B03. My work gives me a sense of personal accomplishment (% strongly agree or agree)",2020,"b03","2.01.003.00"
"qs_2020_mean","B04. I feel involved in the decisions that affect my work (% strongly agree or agree)",2020,"b04","2.01.004.00"
"qs_2020_mean","B05. I have a choice in deciding how I do my work (% strongly agree or agree)",2020,"b05","2.01.005.00"
"qs_2020_mean","B06. I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)",2020,"b06","2.02.001.00"
"qs_2020_mean","B07. I understand how my work contributes to [my organisation's] objectives (% strongly agree or agree)",2020,"b07","2.02.003.00"
"qs_2020_mean","B08. My manager motivates me to be more effective in my job (% strongly agree or agree)",2020,"b08","2.03.001.00"
"qs_2020_mean","B09. My manager is considerate of my life outside work (% strongly agree or agree)",2020,"b09","2.03.004.00"
"qs_2020_mean","B10. My manager is open to my ideas (% strongly agree or agree)",2020,"b10","2.03.005.00"
"qs_2020_mean","B11. My manager helps me to understand how I contribute to [my organisation's] objectives (% strongly agree or agree)",2020,"b11","2.03.006.00"
"qs_2020_mean","B12. Overall, I have confidence in the decisions made by my manager (% strongly agree or agree)",2020,"b12","2.03.007.00"
"qs_2020_mean","B13. My manager recognises when I have done my job well (% strongly agree or agree)",2020,"b13","2.03.008.00"
"qs_2020_mean","B14. I receive regular feedback on my performance (% strongly agree or agree)",2020,"b14","2.03.009.00"
"qs_2020_mean","B15. The feedback I receive helps me to improve my performance (% strongly agree or agree)",2020,"b15","2.03.010.00"
"qs_2020_mean","B16. I think that my performance is evaluated fairly (% strongly agree or agree)",2020,"b16","2.03.011.00"
"qs_2020_mean","B17. Poor performance is dealt with effectively in my team (% strongly agree or agree)",2020,"b17","2.03.013.00"
"qs_2020_mean","B18. The people in my team can be relied upon to help when things get difficult in my job (% strongly agree or agree)",2020,"b18","2.04.001.00"
"qs_2020_mean","B19. The people in my team work together to find ways to improve the service we provide (% strongly agree or agree)",2020,"b19","2.04.002.00"
"qs_2020_mean","B20. The people in my team are encouraged to come up with new and better ways of doing things (% strongly agree or agree)",2020,"b20","2.04.003.00"
"qs_2020_mean","B21. I am able to access the right learning and development opportunities when I need to (% strongly agree or agree)",2020,"b21","2.05.001.00"
"qs_2020_mean","B22. Learning and development activities I have completed in the past 12 months have helped to improve my performance (% strongly agree or agree)",2020,"b22","2.05.002.00"
"qs_2020_mean","B23. There are opportunities for me to develop my career in [my organisation] (% strongly agree or agree)",2020,"b23","2.05.003.00"
"qs_2020_mean","B24. Learning and development activities I have completed while working for [my organisation] are helping me to develop my career (% strongly agree or agree)",2020,"b24","2.05.004.00"
"qs_2020_mean","B25. I am treated fairly at work (% strongly agree or agree)",2020,"b25","2.06.001.00"
"qs_2020_mean","B26. I am treated with respect by the people I work with (% strongly agree or agree)",2020,"b26","2.06.002.00"
"qs_2020_mean","B27. I feel valued for the work I do (% strongly agree or agree)",2020,"b27","2.06.003.00"
"qs_2020_mean","B28. I think that [my organisation] respects individual differences (e.g. cultures, working styles, backgrounds, ideas, etc) (% strongly agree or agree)",2020,"b28","2.06.004.00"
"qs_2020_mean","B29. I get the information I need to do my job well (% strongly agree or agree)",2020,"b29","2.07.001.00"
"qs_2020_mean","B30. I have clear work objectives (% strongly agree or agree)",2020,"b30","2.07.002.00"
"qs_2020_mean","B31. I have the skills I need to do my job effectively (% strongly agree or agree)",2020,"b31","2.07.004.00"
"qs_2020_mean","B32. I have the tools I need to do my job effectively (% strongly agree or agree)",2020,"b32","2.07.005.00"
"qs_2020_mean","B33. I have an acceptable workload (% strongly agree or agree)",2020,"b33","2.07.006.00"
"qs_2020_mean","B34. I achieve a good balance between my work life and my private life (% strongly agree or agree)",2020,"b34","2.07.007.00"
"qs_2020_mean","B35. I feel that my pay adequately reflects my performance (% strongly agree or agree)",2020,"b35","2.08.001.00"
"qs_2020_mean","B36. I am satisfied with the total benefits package (% strongly agree or agree)",2020,"b36","2.08.002.00"
"qs_2020_mean","B37. Compared to people doing a similar job in other organisations I feel my pay is reasonable (% strongly agree or agree)",2020,"b37","2.08.003.00"
"qs_2020_mean","B38. [Senior managers] in [my organisation] are sufficiently visible (% strongly agree or agree)",2020,"b38","2.09.001.00"
"qs_2020_mean","B39. I believe the actions of [senior managers] are consistent with [my organisation's] values (% strongly agree or agree)",2020,"b39","2.09.002.00"
"qs_2020_mean","B40. I believe that [my organisation's] senior leaders have a clear vision for the future of [my organisation] (% strongly agree or agree)",2020,"b40","2.09.003.00"
"qs_2020_mean","B41. Overall, I have confidence in the decisions made by [my organisation's senior managers] (% strongly agree or agree)",2020,"b41","2.09.005.00"
"qs_2020_mean","B42. I feel that change is managed well in [my organisation] (% strongly agree or agree)",2020,"b42","2.09.006.00"
"qs_2020_mean","B43. When changes are made in [my organisation] they are usually for the better (% strongly agree or agree)",2020,"b43","2.09.007.00"
"qs_2020_mean","B44. [My organisation] keeps me informed about matters that affect me (% strongly agree or agree)",2020,"b44","2.09.008.00"
"qs_2020_mean","B45. I have the opportunity to contribute my views before decisions are made that affect me (% strongly agree or agree)",2020,"b45","2.09.009.00"
"qs_2020_mean","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",2020,"b46","2.09.010.00"
"qs_2020_mean","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)",2020,"b47","2.10.001.00"
"qs_2020_mean","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)",2020,"b48","2.10.002.00"
"qs_2020_mean","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)",2020,"b49","2.10.003.00"
"qs_2020_mean","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)",2020,"b50","2.10.004.00"
"qs_2020_mean","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)",2020,"b51","2.10.005.00"
"qs_2020_mean","B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)",2020,"b52","2.11.001.00"
"qs_2020_mean","B53. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)",2020,"b53","2.11.003.00"
"qs_2020_mean","B54. I am trusted to carry out my job effectively (% strongly agree or agree)",2020,"b54","3.01.001.00"
"qs_2020_mean","B55. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)",2020,"b55","3.01.002.00"
"qs_2020_mean","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)",2020,"b56","3.01.006.00"
"qs_2020_mean","B57. I feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)",2020,"b57","3.01.007.00"
"qs_2020_mean","B58. My organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)",2020,"b58","3.01.008.00"
"qs_2020_mean","B59. I am aware of the Civil Service vision for 'A Brilliant Civil Service' (% strongly agree or agree)",2020,"b59","3.03.001.00"
"qs_2020_mean","B60. Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement (% always or most of the time)",2020,"b60","3.02.009.00"
"qs_2020_mean","C01_1. I want to leave [my organisation] as soon as possible",2020,"c01_1","4.01.001.01"
"qs_2020_mean","C01_2.I want to leave [my organisation] within the next 12 months",2020,"c01_2","4.01.001.02"
"qs_2020_mean","C01_3. I want to stay working for [my organisation] for at least the next year",2020,"c01_3","4.01.001.03"
"qs_2020_mean","C01_4. I want to stay working for [my organisation] for at least the next three years",2020,"c01_4","4.01.001.04"
"qs_2020_mean","D01. Are you aware of the Civil Service Code? (% yes)",2020,"d01","5.01.001.00"
"qs_2020_mean","D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)",2020,"d02","5.01.002.00"
"qs_2020_mean","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)",2020,"d03","5.01.003.00"
"qs_2020_mean","E01. Have you been discriminated against at work, in the past 12 months? (% yes)",2020,"e01","6.01.001.00"
"qs_2020_mean","E01. Have you been discriminated against at work, in the past 12 months? (% no)",2020,"e01","6.01.001.00"
"qs_2020_mean","E01. Have you been discriminated against at work, in the past 12 months? (% prefer not to say)",2020,"e01","6.01.001.00"
"qs_2020_mean","E02_01. Grounds of discrimination – Age (% yes to E01 selecting this option)",2020,"e02_01","6.01.002.01"
"qs_2020_mean","E02_02. Grounds of discrimination – Caring responsibilities (% yes to E01 selecting this option)",2020,"e02_02","6.01.002.02"
"qs_2020_mean","E02_03. Grounds of discrimination – Disability (% yes to E01 selecting this option)",2020,"e02_03","6.01.002.03"
"qs_2020_mean","E02_04. Grounds of discrimination – Ethnic background (% yes to E01 selecting this option)",2020,"e02_04","6.01.002.04"
"qs_2020_mean","E02_05. Grounds of discrimination – Gender (% yes to E01 selecting this option)",2020,"e02_05","6.01.002.05"
"qs_2020_mean","E02_06. Grounds of discrimination – Gender reassignment or perceived gender (% yes to E01 selecting this option)",2020,"e02_06","6.01.002.06"
"qs_2020_mean","E02_07. Grounds of discrimination – Grade or responsibility level (% yes to E01 selecting this option)",2020,"e02_07","6.01.002.07"
"qs_2020_mean","E02_08. Grounds of discrimination – Main spoken/written language or language ability (% yes to E01 selecting this option)",2020,"e02_08","6.01.002.08"
"qs_2020_mean","E02_09. Grounds of discrimination – Marital status or civil partnership (% yes to E01 selecting this option)",2020,"e02_09","6.01.002.09"
"qs_2020_mean","E02_10. Grounds of discrimination – Mental health (% yes to E01 selecting this option)",2020,"e02_10","6.01.002.10"
"qs_2020_mean","E02_11. Grounds of discrimination – Pay (% yes to E01 selecting this option)",2020,"e02_11","6.01.002.11"
"qs_2020_mean","E02_12. Grounds of discrimination – Pregnancy, maternity or paternity (% yes to E01 selecting this option)",2020,"e02_12","6.01.002.12"
"qs_2020_mean","E02_13. Grounds of discrimination – Religion or belief (% yes to E01 selecting this option)",2020,"e02_13","6.01.002.13"
"qs_2020_mean","E02_14. Grounds of discrimination – Sex (% yes to E01 selecting this option)",2020,"e02_14","6.01.002.14"
"qs_2020_mean","E02_15. Grounds of discrimination – Sexual orientation (% yes to E01 selecting this option)",2020,"e02_15","6.01.002.15"
"qs_2020_mean","E02_16. Grounds of discrimination – Social or educational background (% yes to E01 selecting this option)",2020,"e02_16","6.01.002.16"
"qs_2020_mean","E02_17. Grounds of discrimination – Working location (% yes to E01 selecting this option)",2020,"e02_17","6.01.002.17"
"qs_2020_mean","E02_18. Grounds of discrimination – Working pattern (% yes to E01 selecting this option)",2020,"e02_18","6.01.002.18"
"qs_2020_mean","E02_19. Grounds of discrimination – Any other grounds (% yes to E01 selecting this option)",2020,"e02_19","6.01.002.98"
"qs_2020_mean","E02_20. Grounds of discrimination – Prefer not to say (% yes to E01 selecting this option)",2020,"e02_20","6.01.002.99"
"qs_2020_mean","E03. Have you been bullied or harassed at work, in the past 12 months? (% yes)",2020,"e03","6.02.001.00"
"qs_2020_mean","E03. Have you been bullied or harassed at work, in the past 12 months? (% no)",2020,"e03","6.02.001.00"
"qs_2020_mean","E03. Have you been bullied or harassed at work, in the past 12 months? (% prefer not to say)",2020,"e03","6.02.001.00"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Comments about my personal appearance (% yes to E03 selecting this option)",2020,"e03a_01","6.02.002.01"
"qs_2020_mean","E03A. Nature of bullying and/or harassmen – Sexual harassment (e.g. sexual comments or jokes, unwelcome sexual advances, touching or assault) (% yes to E03 selecting this option)",2020,"e03a_02","6.02.002.02"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Spreading gossip or making false accusations about me (% yes to E03 selecting this option)",2020,"e03a_03","6.02.002.03"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Intimidation or verbal aggression (e.g. shouting, swearing, making threats) (% yes to E03 selecting this option)",2020,"e03a_04","6.02.002.04"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Physical assault (e.g. object thrown at me, pushed, hit)  (% yes to E03 selecting this option)",2020,"e03a_05","6.02.002.05"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Humiliated in front of team or others (% yes to E03 selecting this option)",2020,"e03a_06","6.02.002.06"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Negative Micromanagement (e.g. excessive control; made to feel incompetent) (% yes to E03 selecting this option)",2020,"e03a_07","6.02.002.07"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Removal of job responsibilities, unconstructive criticism, or impossible/changing expectations (% yes to E03 selecting this option)",2020,"e03a_08","6.02.002.08"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Treated less favourably to others (% yes to E03 selecting this option)",2020,"e03a_09","6.02.002.09"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Ignored, excluded, marginalised (% yes to E03 selecting this option)",2020,"e03a_10","6.02.002.10"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Undermining or taking credit for my work (% yes to E03 selecting this option)",2020,"e03a_11","6.02.002.11"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Denied time off for personal ill health (% yes to E03 selecting this option)",2020,"e03a_12","6.02.002.12"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Denied time off for family or caring responsibilities (% yes to E03 selecting this option)",2020,"e03a_13","6.02.002.13"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Disclosure of personal/sensitive information to colleagues without my consent (% yes to E03 selecting this option)",2020,"e03a_14","6.02.002.14"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Unhelpful comments about my mental health or being off sick (% yes to E03 selecting this option)",2020,"e03a_15","6.02.002.15"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Something else not listed here (% yes to E03 selecting this option)",2020,"e03a_16","6.02.002.98"
"qs_2020_mean","E03A. Nature of bullying and/or harassment – Prefer not to say (% yes to E03 selecting this option)",2020,"e03a_17","6.02.002.99"
"qs_2020_mean","E04_01.Who bullied and/or harassed you? – A colleague in my Area/Directorate/Division (% yes to E03 selecting this option)",2020,"e04_01","6.02.003.01"
"qs_2020_mean","E04_02.Who bullied and/or harassed you? – A colleague in a different Area/Directorate/Division of [my organisation]  (% yes to E03 selecting this option)",2020,"e04_02","6.02.003.03"
"qs_2020_mean","E04_03.Who bullied and/or harassed you? – My manager (% yes to E03 selecting this option)",2020,"e04_03","6.02.003.04"
"qs_2020_mean","E04_04.Who bullied and/or harassed you? – Another senior member of staff in [my organisation] (% yes to E03 selecting this option)",2020,"e04_04","6.02.003.06"
"qs_2020_mean","E04_05.Who bullied and/or harassed you? – Someone I manage (% yes to E03 selecting this option)",2020,"e04_05","6.02.003.07"
"qs_2020_mean","E04_06.Who bullied and/or harassed you? – Someone working in a different Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_06","6.02.003.08"
"qs_2020_mean","E04_07.Who bullied and/or harassed you? – Someone working for a non-Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_07","6.02.003.09"
"qs_2020_mean","E04_08.Who bullied and/or harassed you? – A contractor (% yes to E03 selecting this option)",2020,"e04_08","6.02.003.10"
"qs_2020_mean","E04_09.Who bullied and/or harassed you? – A service user (e.g. customer, claimant, offender) (% yes to E03 selecting this option)",2020,"e04_09","6.02.003.11"
"qs_2020_mean","E04_10.Who bullied and/or harassed you? – A member of the public (% yes to E03 selecting this option)",2020,"e04_10","6.02.003.12"
"qs_2020_mean","E04_11.Who bullied and/or harassed you? – Someone else not listed here (% yes to E03 selecting this option)",2020,"e04_11","6.02.003.98"
"qs_2020_mean","E04_12.Who bullied and/or harassed you? – Prefer not to say (% yes to E03 selecting this option)",2020,"e04_12","6.02.003.99"
"qs_2020_mean","E05. Did you report your experience of bullying and/or harassment? (% yes)",2020,"e05","6.02.004.00"
"qs_2020_mean","E05. Did you report your experience of bullying and/or harassment? (% no)",2020,"e05","6.02.004.00"
"qs_2020_mean","E05. Did you report your experience of bullying and/or harassment? (% prefer not to say)",2020,"e05","6.02.004.00"
"qs_2020_mean","E06_A. Appropriate action was taken to address the behaviour I experienced (% yes)",2020,"e06_a","6.04.002.00"
"qs_2020_mean","E06_B. The bullying and/or harassment has stopped (% yes)",2020,"e06_b","6.04.003.00"
"qs_2020_mean","E06_C. The culture in my area allows this kind of behaviour to continue (% yes)",2020,"e06_c","6.04.004.00"
"qs_2020_mean","E06_D. I felt like I was punished for reporting the incident (% yes)",2020,"e06_d","6.04.005.00"
"qs_2020_mean","E06_A. Appropriate action was taken to address the behaviour I experienced (% no)",2020,"e06_a","6.04.002.00"
"qs_2020_mean","E06_B. The bullying and/or harassment has stopped (% no)",2020,"e06_b","6.04.003.00"
"qs_2020_mean","E06_C. The culture in my area allows this kind of behaviour to continue (% no)",2020,"e06_c","6.04.004.00"
"qs_2020_mean","E06_D. I felt like I was punished for reporting the incident (% no)",2020,"e06_d","6.04.005.00"
"qs_2020_mean","E06_A. Appropriate action was taken to address the behaviour I experienced (% prefer not to say)",2020,"e06_a","6.04.002.00"
"qs_2020_mean","E06_B. The bullying and/or harassment has stopped (% prefer not to say)",2020,"e06_b","6.04.003.00"
"qs_2020_mean","E06_C. The culture in my area allows this kind of behaviour to continue (% prefer not to say)",2020,"e06_c","6.04.004.00"
"qs_2020_mean","E06_D. I felt like I was punished for reporting the incident (% prefer not to say)",2020,"e06_d","6.04.005.00"
"qs_2020_mean","W01. Overall, how satisfied are you with your life nowadays? (% rating 7-10, where 10 is 'completely satisfied')",2020,"w01","7.02.001.00"
"qs_2020_mean","W02. Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10, where 10 is 'worthwhile')",2020,"w02","7.02.002.00"
"qs_2020_mean","W03. Overall, how happy did you feel yesterday? (% rating 7-10, where 10 is 'completely happy')",2020,"w03","7.02.003.00"
"qs_2020_mean","W04. Overall, how anxious did you feel yesterday? (% rating 6-10, where 10 is 'completely anxious')",2020,"w04","7.02.004.00"
"qs_2020_mean","J04B. In general, how would you rate your overall mental health now? (% rating 'excellent', 'very good' or 'good')",2020,"j04b","7.03.001.00"
"qs_2020_mean","W05. In general, how would you rate your overall physical health now? (% rating 'excellent', 'very good' or 'good')",2020,"w05","7.03.002.00"
"qs_2020_mean","W07. How often do you feel lonely? (% rating 'often or always')",2020,"w07","7.03.003.00"
"qs_2020_mean","W08. The people in my team genuinely care about my wellbeing (% rating 'strongly agree' or 'agree')",2020,"w08","7.03.004.00"
"qs_2020_mean","Wellbeing: Proxy Stress Index (higher score = higher stress)",2020,"hse_index","7.01.002.00"
"qs_2020_mean","Wellbeing: PERMA Index (higher score = high flourishing)",2020,"perma_index","7.01.001.00"
"qs_2020_org","Response rate",2020,,"0.00.002.00"
"qs_2020_org","Engagement index",2020,,"1.01.001.00"
"qs_2020_org","My work",2020,,"1.02.001.00"
"qs_2020_org","Organisational objectives and purpose",2020,,"1.02.002.00"
"qs_2020_org","My manager",2020,,"1.02.003.00"
"qs_2020_org","My team",2020,,"1.02.004.00"
"qs_2020_org","Learning and development",2020,,"1.02.005.00"
"qs_2020_org","Inclusion and fair treatment",2020,,"1.02.006.00"
"qs_2020_org","Resources and workload",2020,,"1.02.007.00"
"qs_2020_org","Pay and benefits",2020,,"1.02.008.00"
"qs_2020_org","Leadership and managing change",2020,,"1.02.009.00"
"qs_2020_org","PERMA Index",2020,,"7.01.001.00"
"qs_2020_org","Proxy Stress Index",2020,,"7.01.002.00"
"qs_2020_org","B01",2020,"b01","2.01.001.00"
"qs_2020_org","B02",2020,"b02","2.01.002.00"
"qs_2020_org","B03",2020,"b03","2.01.003.00"
"qs_2020_org","B04",2020,"b04","2.01.004.00"
"qs_2020_org","B05",2020,"b05","2.01.005.00"
"qs_2020_org","B06",2020,"b06","2.02.001.00"
"qs_2020_org","B07",2020,"b07","2.02.003.00"
"qs_2020_org","B08",2020,"b08","2.03.001.00"
"qs_2020_org","B09",2020,"b09","2.03.004.00"
"qs_2020_org","B10",2020,"b10","2.03.005.00"
"qs_2020_org","B11",2020,"b11","2.03.006.00"
"qs_2020_org","B12",2020,"b12","2.03.007.00"
"qs_2020_org","B13",2020,"b13","2.03.008.00"
"qs_2020_org","B14",2020,"b14","2.03.009.00"
"qs_2020_org","B15",2020,"b15","2.03.010.00"
"qs_2020_org","B16",2020,"b16","2.03.011.00"
"qs_2020_org","B17",2020,"b17","2.03.013.00"
"qs_2020_org","B18",2020,"b18","2.04.001.00"
"qs_2020_org","B19",2020,"b19","2.04.002.00"
"qs_2020_org","B20",2020,"b20","2.04.003.00"
"qs_2020_org","B21",2020,"b21","2.05.001.00"
"qs_2020_org","B22",2020,"b22","2.05.002.00"
"qs_2020_org","B23",2020,"b23","2.05.003.00"
"qs_2020_org","B24",2020,"b24","2.05.004.00"
"qs_2020_org","B25",2020,"b25","2.06.001.00"
"qs_2020_org","B26",2020,"b26","2.06.002.00"
"qs_2020_org","B27",2020,"b27","2.06.003.00"
"qs_2020_org","B28",2020,"b28","2.06.004.00"
"qs_2020_org","B29",2020,"b29","2.07.001.00"
"qs_2020_org","B30",2020,"b30","2.07.002.00"
"qs_2020_org","B31",2020,"b31","2.07.004.00"
"qs_2020_org","B32",2020,"b32","2.07.005.00"
"qs_2020_org","B33",2020,"b33","2.07.006.00"
"qs_2020_org","B34",2020,"b34","2.07.007.00"
"qs_2020_org","B35",2020,"b35","2.08.001.00"
"qs_2020_org","B36",2020,"b36","2.08.002.00"
"qs_2020_org","B37",2020,"b37","2.08.003.00"
"qs_2020_org","B38",2020,"b38","2.09.001.00"
"qs_2020_org","B39",2020,"b39","2.09.002.00"
"qs_2020_org","B40",2020,"b40","2.09.003.00"
"qs_2020_org","B41",2020,"b41","2.09.005.00"
"qs_2020_org","B42",2020,"b42","2.09.006.00"
"qs_2020_org","B43",2020,"b43","2.09.007.00"
"qs_2020_org","B44",2020,"b44","2.09.008.00"
"qs_2020_org","B45",2020,"b45","2.09.009.00"
"qs_2020_org","B46",2020,"b46","2.09.010.00"
"qs_2020_org","B47",2020,"b47","2.10.001.00"
"qs_2020_org","B48",2020,"b48","2.10.002.00"
"qs_2020_org","B49",2020,"b49","2.10.003.00"
"qs_2020_org","B50",2020,"b50","2.10.004.00"
"qs_2020_org","B51",2020,"b51","2.10.005.00"
"qs_2020_org","B52",2020,"b52","2.11.001.00"
"qs_2020_org","B53",2020,"b53","2.11.003.00"
