"obj","obj_class","raw_measure","raw_label","year","proc_label","stripped_label"
"qs_2020_bm","tbl_df","B46","B46. I think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)",2020,"b46. i think it is safe to challenge the way things are done in [my organisation] (% strongly agree or agree)","i think it is safe to challenge the way things are done in [my organisation]"
"qs_2020_bm","tbl_df","B47","B47. I am proud when I tell others I am part of [my organisation] (% strongly agree or agree)",2020,"b47. i am proud when i tell others i am part of [my organisation] (% strongly agree or agree)","i am proud when i tell others i am part of [my organisation]"
"qs_2020_bm","tbl_df","B48","B48. I would recommend [my organisation] as a great place to work (% strongly agree or agree)",2020,"b48. i would recommend [my organisation] as a great place to work (% strongly agree or agree)","i would recommend [my organisation] as a great place to work"
"qs_2020_bm","tbl_df","B49","B49. I feel a strong personal attachment to [my organisation] (% strongly agree or agree)",2020,"b49. i feel a strong personal attachment to [my organisation] (% strongly agree or agree)","i feel a strong personal attachment to [my organisation]"
"qs_2020_bm","tbl_df","B50","B50. [My organisation] inspires me to do the best in my job (% strongly agree or agree)",2020,"b50. [my organisation] inspires me to do the best in my job (% strongly agree or agree)","[my organisation] inspires me to do the best in my job"
"qs_2020_bm","tbl_df","B51","B51. [My organisation] motivates me to help it achieve its objectives (% strongly agree or agree)",2020,"b51. [my organisation] motivates me to help it achieve its objectives (% strongly agree or agree)","[my organisation] motivates me to help it achieve its objectives"
"qs_2020_bm","tbl_df","B52","B52. I believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)",2020,"b52. i believe that [senior managers] in [my organisation] will take action on the results from this survey (% strongly agree or agree)","i believe that [senior managers] in [my organisation] will take action on the results from this survey"
"qs_2020_bm","tbl_df","B53","B53. Where I work, I think effective action has been taken on the results of the last survey (% strongly agree or agree)",2020,"b53. where i work, i think effective action has been taken on the results of the last survey (% strongly agree or agree)","where i work, i think effective action has been taken on the results of the last survey"
"qs_2020_bm","tbl_df","B54","B54. I am trusted to carry out my job effectively (% strongly agree or agree)",2020,"b54. i am trusted to carry out my job effectively (% strongly agree or agree)","i am trusted to carry out my job effectively"
"qs_2020_bm","tbl_df","B55","B55. I believe I would be supported if I try a new idea, even if it may not work (% strongly agree or agree)",2020,"b55. i believe i would be supported if i try a new idea, even if it may not work (% strongly agree or agree)","i believe i would be supported if i try a new idea, even if it may not work"
"qs_2020_bm","tbl_df","B56","B56. In [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)",2020,"b56. in [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk (% strongly agree or agree)","in [my organisation], people are encouraged to speak up when they identify a serious policy or delivery risk"
"qs_2020_bm","tbl_df","B57","B57. I feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)",2020,"b57. i feel able to challenge inappropriate behaviour in the workplace (% strongly agree or agree)","i feel able to challenge inappropriate behaviour in the workplace"
"qs_2020_bm","tbl_df","B58","B58. My organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)",2020,"b58. my organisation is committed to creating a diverse and inclusive workplace (% strongly agree or agree)","my organisation is committed to creating a diverse and inclusive workplace"
"qs_2020_bm","tbl_df","B59","B59. I am aware of the Civil Service vision for 'A Brilliant Civil Service' (% strongly agree or agree)",2020,"b59. i am aware of the civil service vision for 'a brilliant civil service' (% strongly agree or agree)","i am aware of the civil service vision for 'a brilliant civil service'"
"qs_2020_bm","tbl_df","B60","B60. Managers in my Area/Directorate/Division actively role model the behaviours set out in the Civil Service Leadership Statement (% always or most of the time)",2020,"b60. managers in my area/directorate/division actively role model the behaviours set out in the civil service leadership statement (% always or most of the time)","managers in my area/directorate/division actively role model the behaviours set out in the civil service leadership statement"
"qs_2020_bm","tbl_df","C01_1","C01_1. I want to leave [my organisation] as soon as possible",2020,"c01_1. i want to leave [my organisation] as soon as possible","i want to leave [my organisation] as soon as possible"
"qs_2020_bm","tbl_df","C01_2","C01_2.I want to leave [my organisation] within the next 12 months",2020,"c01_2.i want to leave [my organisation] within the next 12 months","i want to leave [my organisation] within the next 12 months"
"qs_2020_bm","tbl_df","C01_3","C01_3. I want to stay working for [my organisation] for at least the next year",2020,"c01_3. i want to stay working for [my organisation] for at least the next year","i want to stay working for [my organisation] for at least the next year"
"qs_2020_bm","tbl_df","C01_4","C01_4. I want to stay working for [my organisation] for at least the next three years",2020,"c01_4. i want to stay working for [my organisation] for at least the next three years","i want to stay working for [my organisation] for at least the next three years"
"qs_2020_bm","tbl_df","D01","D01. Are you aware of the Civil Service Code? (% yes)",2020,"d01. are you aware of the civil service code? (% yes)","are you aware of the civil service code"
"qs_2020_bm","tbl_df","D02","D02. Are you aware of how to raise a concern under the Civil Service Code? (% yes)",2020,"d02. are you aware of how to raise a concern under the civil service code? (% yes)","are you aware of how to raise a concern under the civil service code"
"qs_2020_bm","tbl_df","D03","D03. Are you confident that if you raise a concern under the Civil Service Code in [your organisation] it would be investigated properly? (% yes)",2020,"d03. are you confident that if you raise a concern under the civil service code in [your organisation] it would be investigated properly? (% yes)","are you confident that if you raise a concern under the civil service code in [your organisation] it would be investigated properly"
"qs_2020_bm","tbl_df","E01_yes","E01. Have you been discriminated against at work, in the past 12 months? (% yes)",2020,"e01. have you been discriminated against at work, in the past 12 months? (% yes)","have you been discriminated against at work, in the past 12 months"
"qs_2020_bm","tbl_df","E01_no","E01. Have you been discriminated against at work, in the past 12 months? (% no)",2020,"e01. have you been discriminated against at work, in the past 12 months? (% no)","have you been discriminated against at work, in the past 12 months"
"qs_2020_bm","tbl_df","E01_pnts","E01. Have you been discriminated against at work, in the past 12 months? (% prefer not to say)",2020,"e01. have you been discriminated against at work, in the past 12 months? (% prefer not to say)","have you been discriminated against at work, in the past 12 months"
"qs_2020_bm","tbl_df","E02_01","E02_01. Grounds of discrimination – Age (% yes to E01 selecting this option)",2020,"e02_01. grounds of discrimination – age (% yes to e01 selecting this option)","grounds of discrimination – age"
"qs_2020_bm","tbl_df","E02_02","E02_02. Grounds of discrimination – Caring responsibilities (% yes to E01 selecting this option)",2020,"e02_02. grounds of discrimination – caring responsibilities (% yes to e01 selecting this option)","grounds of discrimination – caring responsibilities"
"qs_2020_bm","tbl_df","E02_03","E02_03. Grounds of discrimination – Disability (% yes to E01 selecting this option)",2020,"e02_03. grounds of discrimination – disability (% yes to e01 selecting this option)","grounds of discrimination – disability"
"qs_2020_bm","tbl_df","E02_04","E02_04. Grounds of discrimination – Ethnic background (% yes to E01 selecting this option)",2020,"e02_04. grounds of discrimination – ethnic background (% yes to e01 selecting this option)","grounds of discrimination – ethnic background"
"qs_2020_bm","tbl_df","E02_05","E02_05. Grounds of discrimination – Gender (% yes to E01 selecting this option)",2020,"e02_05. grounds of discrimination – gender (% yes to e01 selecting this option)","grounds of discrimination – gender"
"qs_2020_bm","tbl_df","E02_06","E02_06. Grounds of discrimination – Gender reassignment or perceived gender (% yes to E01 selecting this option)",2020,"e02_06. grounds of discrimination – gender reassignment or perceived gender (% yes to e01 selecting this option)","grounds of discrimination – gender reassignment or perceived gender"
"qs_2020_bm","tbl_df","E02_07","E02_07. Grounds of discrimination – Grade or responsibility level (% yes to E01 selecting this option)",2020,"e02_07. grounds of discrimination – grade or responsibility level (% yes to e01 selecting this option)","grounds of discrimination – grade or responsibility level"
"qs_2020_bm","tbl_df","E02_08","E02_08. Grounds of discrimination – Main spoken/written language or language ability (% yes to E01 selecting this option)",2020,"e02_08. grounds of discrimination – main spoken/written language or language ability (% yes to e01 selecting this option)","grounds of discrimination – main spoken/written language or language ability"
"qs_2020_bm","tbl_df","E02_09","E02_09. Grounds of discrimination – Marital status or civil partnership (% yes to E01 selecting this option)",2020,"e02_09. grounds of discrimination – marital status or civil partnership (% yes to e01 selecting this option)","grounds of discrimination – marital status or civil partnership"
"qs_2020_bm","tbl_df","E02_10","E02_10. Grounds of discrimination – Mental health (% yes to E01 selecting this option)",2020,"e02_10. grounds of discrimination – mental health (% yes to e01 selecting this option)","grounds of discrimination – mental health"
"qs_2020_bm","tbl_df","E02_11","E02_11. Grounds of discrimination – Pay (% yes to E01 selecting this option)",2020,"e02_11. grounds of discrimination – pay (% yes to e01 selecting this option)","grounds of discrimination – pay"
"qs_2020_bm","tbl_df","E02_12","E02_12. Grounds of discrimination – Pregnancy, maternity or paternity (% yes to E01 selecting this option)",2020,"e02_12. grounds of discrimination – pregnancy, maternity or paternity (% yes to e01 selecting this option)","grounds of discrimination – pregnancy, maternity or paternity"
"qs_2020_bm","tbl_df","E02_13","E02_13. Grounds of discrimination – Religion or belief (% yes to E01 selecting this option)",2020,"e02_13. grounds of discrimination – religion or belief (% yes to e01 selecting this option)","grounds of discrimination – religion or belief"
"qs_2020_bm","tbl_df","E02_14","E02_14. Grounds of discrimination – Sex (% yes to E01 selecting this option)",2020,"e02_14. grounds of discrimination – sex (% yes to e01 selecting this option)","grounds of discrimination – sex"
"qs_2020_bm","tbl_df","E02_15","E02_15. Grounds of discrimination – Sexual orientation (% yes to E01 selecting this option)",2020,"e02_15. grounds of discrimination – sexual orientation (% yes to e01 selecting this option)","grounds of discrimination – sexual orientation"
"qs_2020_bm","tbl_df","E02_16","E02_16. Grounds of discrimination – Social or educational background (% yes to E01 selecting this option)",2020,"e02_16. grounds of discrimination – social or educational background (% yes to e01 selecting this option)","grounds of discrimination – social or educational background"
"qs_2020_bm","tbl_df","E02_17","E02_17. Grounds of discrimination – Working location (% yes to E01 selecting this option)",2020,"e02_17. grounds of discrimination – working location (% yes to e01 selecting this option)","grounds of discrimination – working location"
"qs_2020_bm","tbl_df","E02_18","E02_18. Grounds of discrimination – Working pattern (% yes to E01 selecting this option)",2020,"e02_18. grounds of discrimination – working pattern (% yes to e01 selecting this option)","grounds of discrimination – working pattern"
"qs_2020_bm","tbl_df","E02_19","E02_19. Grounds of discrimination – Any other grounds (% yes to E01 selecting this option)",2020,"e02_19. grounds of discrimination – any other grounds (% yes to e01 selecting this option)","grounds of discrimination – any other grounds"
"qs_2020_bm","tbl_df","E02_20","E02_20. Grounds of discrimination – Prefer not to say (% yes to E01 selecting this option)",2020,"e02_20. grounds of discrimination – prefer not to say (% yes to e01 selecting this option)","grounds of discrimination – prefer not to say"
"qs_2020_bm","tbl_df","E03_yes","E03. Have you been bullied or harassed at work, in the past 12 months? (% yes)",2020,"e03. have you been bullied or harassed at work, in the past 12 months? (% yes)","have you been bullied or harassed at work, in the past 12 months"
"qs_2020_bm","tbl_df","E03_no","E03. Have you been bullied or harassed at work, in the past 12 months? (% no)",2020,"e03. have you been bullied or harassed at work, in the past 12 months? (% no)","have you been bullied or harassed at work, in the past 12 months"
"qs_2020_bm","tbl_df","E03_pnts","E03. Have you been bullied or harassed at work, in the past 12 months? (% prefer not to say)",2020,"e03. have you been bullied or harassed at work, in the past 12 months? (% prefer not to say)","have you been bullied or harassed at work, in the past 12 months"
"qs_2020_bm","tbl_df","E03A_01","E03A. Nature of bullying and/or harassment – Comments about my personal appearance (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – comments about my personal appearance (% yes to e03 selecting this option)","nature of bullying and/or harassment – comments about my personal appearance"
"qs_2020_bm","tbl_df","E03A_02","E03A. Nature of bullying and/or harassmen – Sexual harassment (e.g. sexual comments or jokes, unwelcome sexual advances, touching or assault) (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassmen – sexual harassment (e.g. sexual comments or jokes, unwelcome sexual advances, touching or assault) (% yes to e03 selecting this option)","nature of bullying and/or harassmen – sexual harassment"
"qs_2020_bm","tbl_df","E03A_03","E03A. Nature of bullying and/or harassment – Spreading gossip or making false accusations about me (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – spreading gossip or making false accusations about me (% yes to e03 selecting this option)","nature of bullying and/or harassment – spreading gossip or making false accusations about me"
"qs_2020_bm","tbl_df","E03A_04","E03A. Nature of bullying and/or harassment – Intimidation or verbal aggression (e.g. shouting, swearing, making threats) (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – intimidation or verbal aggression (e.g. shouting, swearing, making threats) (% yes to e03 selecting this option)","nature of bullying and/or harassment – intimidation or verbal aggression"
"qs_2020_bm","tbl_df","E03A_05","E03A. Nature of bullying and/or harassment – Physical assault (e.g. object thrown at me, pushed, hit)  (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – physical assault (e.g. object thrown at me, pushed, hit) (% yes to e03 selecting this option)","nature of bullying and/or harassment – physical assault"
"qs_2020_bm","tbl_df","E03A_06","E03A. Nature of bullying and/or harassment – Humiliated in front of team or others (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – humiliated in front of team or others (% yes to e03 selecting this option)","nature of bullying and/or harassment – humiliated in front of team or others"
"qs_2020_bm","tbl_df","E03A_07","E03A. Nature of bullying and/or harassment – Negative Micromanagement (e.g. excessive control; made to feel incompetent) (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – negative micromanagement (e.g. excessive control; made to feel incompetent) (% yes to e03 selecting this option)","nature of bullying and/or harassment – negative micromanagement"
"qs_2020_bm","tbl_df","E03A_08","E03A. Nature of bullying and/or harassment – Removal of job responsibilities, unconstructive criticism, or impossible/changing expectations (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – removal of job responsibilities, unconstructive criticism, or impossible/changing expectations (% yes to e03 selecting this option)","nature of bullying and/or harassment – removal of job responsibilities, unconstructive criticism, or impossible/changing expectations"
"qs_2020_bm","tbl_df","E03A_09","E03A. Nature of bullying and/or harassment – Treated less favourably to others (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – treated less favourably to others (% yes to e03 selecting this option)","nature of bullying and/or harassment – treated less favourably to others"
"qs_2020_bm","tbl_df","E03A_10","E03A. Nature of bullying and/or harassment – Ignored, excluded, marginalised (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – ignored, excluded, marginalised (% yes to e03 selecting this option)","nature of bullying and/or harassment – ignored, excluded, marginalised"
"qs_2020_bm","tbl_df","E03A_11","E03A. Nature of bullying and/or harassment – Undermining or taking credit for my work (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – undermining or taking credit for my work (% yes to e03 selecting this option)","nature of bullying and/or harassment – undermining or taking credit for my work"
"qs_2020_bm","tbl_df","E03A_12","E03A. Nature of bullying and/or harassment – Denied time off for personal ill health (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – denied time off for personal ill health (% yes to e03 selecting this option)","nature of bullying and/or harassment – denied time off for personal ill health"
"qs_2020_bm","tbl_df","E03A_13","E03A. Nature of bullying and/or harassment – Denied time off for family or caring responsibilities (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – denied time off for family or caring responsibilities (% yes to e03 selecting this option)","nature of bullying and/or harassment – denied time off for family or caring responsibilities"
"qs_2020_bm","tbl_df","E03A_14","E03A. Nature of bullying and/or harassment – Disclosure of personal/sensitive information to colleagues without my consent (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – disclosure of personal/sensitive information to colleagues without my consent (% yes to e03 selecting this option)","nature of bullying and/or harassment – disclosure of personal/sensitive information to colleagues without my consent"
"qs_2020_bm","tbl_df","E03A_15","E03A. Nature of bullying and/or harassment – Unhelpful comments about my mental health or being off sick (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – unhelpful comments about my mental health or being off sick (% yes to e03 selecting this option)","nature of bullying and/or harassment – unhelpful comments about my mental health or being off sick"
"qs_2020_bm","tbl_df","E03A_16","E03A. Nature of bullying and/or harassment – Something else not listed here (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – something else not listed here (% yes to e03 selecting this option)","nature of bullying and/or harassment – something else not listed here"
"qs_2020_bm","tbl_df","E03A_17","E03A. Nature of bullying and/or harassment – Prefer not to say (% yes to E03 selecting this option)",2020,"e03a. nature of bullying and/or harassment – prefer not to say (% yes to e03 selecting this option)","nature of bullying and/or harassment – prefer not to say"
"qs_2020_bm","tbl_df","E04_01","E04_01.Who bullied and/or harassed you? – A colleague in my Area/Directorate/Division (% yes to E03 selecting this option)",2020,"e04_01.who bullied and/or harassed you? – a colleague in my area/directorate/division (% yes to e03 selecting this option)","who bullied and/or harassed you – a colleague in my area/directorate/division"
"qs_2020_bm","tbl_df","E04_02","E04_02.Who bullied and/or harassed you? – A colleague in a different Area/Directorate/Division of [my organisation]  (% yes to E03 selecting this option)",2020,"e04_02.who bullied and/or harassed you? – a colleague in a different area/directorate/division of [my organisation] (% yes to e03 selecting this option)","who bullied and/or harassed you – a colleague in a different area/directorate/division of [my organisation]"
"qs_2020_bm","tbl_df","E04_03","E04_03.Who bullied and/or harassed you? – My manager (% yes to E03 selecting this option)",2020,"e04_03.who bullied and/or harassed you? – my manager (% yes to e03 selecting this option)","who bullied and/or harassed you – my manager"
"qs_2020_bm","tbl_df","E04_04","E04_04.Who bullied and/or harassed you? – Another senior member of staff in [my organisation] (% yes to E03 selecting this option)",2020,"e04_04.who bullied and/or harassed you? – another senior member of staff in [my organisation] (% yes to e03 selecting this option)","who bullied and/or harassed you – another senior member of staff in [my organisation]"
"qs_2020_bm","tbl_df","E04_05","E04_05.Who bullied and/or harassed you? – Someone I manage (% yes to E03 selecting this option)",2020,"e04_05.who bullied and/or harassed you? – someone i manage (% yes to e03 selecting this option)","who bullied and/or harassed you – someone i manage"
"qs_2020_bm","tbl_df","E04_06","E04_06.Who bullied and/or harassed you? – Someone working in a different Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_06.who bullied and/or harassed you? – someone working in a different civil service organisation (% yes to e03 selecting this option)","who bullied and/or harassed you – someone working in a different civil service organisation"
"qs_2020_bm","tbl_df","E04_07","E04_07.Who bullied and/or harassed you? – Someone working for a non-Civil Service organisation (% yes to E03 selecting this option)",2020,"e04_07.who bullied and/or harassed you? – someone working for a non-civil service organisation (% yes to e03 selecting this option)","who bullied and/or harassed you – someone working for a service organisation"
"qs_2020_bm","tbl_df","E04_08","E04_08.Who bullied and/or harassed you? – A contractor (% yes to E03 selecting this option)",2020,"e04_08.who bullied and/or harassed you? – a contractor (% yes to e03 selecting this option)","who bullied and/or harassed you – a contractor"
"qs_2020_bm","tbl_df","E04_09","E04_09.Who bullied and/or harassed you? – A service user (e.g. customer, claimant, offender) (% yes to E03 selecting this option)",2020,"e04_09.who bullied and/or harassed you? – a service user (e.g. customer, claimant, offender) (% yes to e03 selecting this option)","who bullied and/or harassed you – a service user"
"qs_2020_bm","tbl_df","E04_10","E04_10.Who bullied and/or harassed you? – A member of the public (% yes to E03 selecting this option)",2020,"e04_10.who bullied and/or harassed you? – a member of the public (% yes to e03 selecting this option)","who bullied and/or harassed you – a member of the public"
"qs_2020_bm","tbl_df","E04_11","E04_11.Who bullied and/or harassed you? – Someone else not listed here (% yes to E03 selecting this option)",2020,"e04_11.who bullied and/or harassed you? – someone else not listed here (% yes to e03 selecting this option)","who bullied and/or harassed you – someone else not listed here"
"qs_2020_bm","tbl_df","E04_12","E04_12.Who bullied and/or harassed you? – Prefer not to say (% yes to E03 selecting this option)",2020,"e04_12.who bullied and/or harassed you? – prefer not to say (% yes to e03 selecting this option)","who bullied and/or harassed you – prefer not to say"
"qs_2020_bm","tbl_df","E05_yes","E05. Did you report your experience of bullying and/or harassment? (% yes)",2020,"e05. did you report your experience of bullying and/or harassment? (% yes)","did you report your experience of bullying and/or harassment"
"qs_2020_bm","tbl_df","E05_no","E05. Did you report your experience of bullying and/or harassment? (% no)",2020,"e05. did you report your experience of bullying and/or harassment? (% no)","did you report your experience of bullying and/or harassment"
"qs_2020_bm","tbl_df","E05_pnts","E05. Did you report your experience of bullying and/or harassment? (% prefer not to say)",2020,"e05. did you report your experience of bullying and/or harassment? (% prefer not to say)","did you report your experience of bullying and/or harassment"
"qs_2020_bm","tbl_df","E06_A_yes","E06_A. Appropriate action was taken to address the behaviour I experienced (% yes)",2020,"e06_a. appropriate action was taken to address the behaviour i experienced (% yes)","appropriate action was taken to address the behaviour i experienced"
"qs_2020_bm","tbl_df","E06_B_yes","E06_B. The bullying and/or harassment has stopped (% yes)",2020,"e06_b. the bullying and/or harassment has stopped (% yes)","the bullying and/or harassment has stopped"
"qs_2020_bm","tbl_df","E06_C_yes","E06_C. The culture in my area allows this kind of behaviour to continue (% yes)",2020,"e06_c. the culture in my area allows this kind of behaviour to continue (% yes)","the culture in my area allows this kind of behaviour to continue"
"qs_2020_bm","tbl_df","E06_D_yes","E06_D. I felt like I was punished for reporting the incident (% yes)",2020,"e06_d. i felt like i was punished for reporting the incident (% yes)","i felt like i was punished for reporting the incident"
"qs_2020_bm","tbl_df","E06_A_no","E06_A. Appropriate action was taken to address the behaviour I experienced (% no)",2020,"e06_a. appropriate action was taken to address the behaviour i experienced (% no)","appropriate action was taken to address the behaviour i experienced"
"qs_2020_bm","tbl_df","E06_B_no","E06_B. The bullying and/or harassment has stopped (% no)",2020,"e06_b. the bullying and/or harassment has stopped (% no)","the bullying and/or harassment has stopped"
"qs_2020_bm","tbl_df","E06_C_no","E06_C. The culture in my area allows this kind of behaviour to continue (% no)",2020,"e06_c. the culture in my area allows this kind of behaviour to continue (% no)","the culture in my area allows this kind of behaviour to continue"
"qs_2020_bm","tbl_df","E06_D_no","E06_D. I felt like I was punished for reporting the incident (% no)",2020,"e06_d. i felt like i was punished for reporting the incident (% no)","i felt like i was punished for reporting the incident"
"qs_2020_bm","tbl_df","E06_A_pnts","E06_A. Appropriate action was taken to address the behaviour I experienced (% prefer not to say)",2020,"e06_a. appropriate action was taken to address the behaviour i experienced (% prefer not to say)","appropriate action was taken to address the behaviour i experienced"
"qs_2020_bm","tbl_df","E06_B_pnts","E06_B. The bullying and/or harassment has stopped (% prefer not to say)",2020,"e06_b. the bullying and/or harassment has stopped (% prefer not to say)","the bullying and/or harassment has stopped"
"qs_2020_bm","tbl_df","E06_C_pnts","E06_C. The culture in my area allows this kind of behaviour to continue (% prefer not to say)",2020,"e06_c. the culture in my area allows this kind of behaviour to continue (% prefer not to say)","the culture in my area allows this kind of behaviour to continue"
"qs_2020_bm","tbl_df","E06_D_pnts","E06_D. I felt like I was punished for reporting the incident (% prefer not to say)",2020,"e06_d. i felt like i was punished for reporting the incident (% prefer not to say)","i felt like i was punished for reporting the incident"
"qs_2020_bm","tbl_df","W01","W01. Overall, how satisfied are you with your life nowadays? (% rating 7-10, where 10 is 'completely satisfied')",2020,"w01. overall, how satisfied are you with your life nowadays? (% rating 7-10, where 10 is 'completely satisfied')","overall, how satisfied are you with your life nowadays"
"qs_2020_bm","tbl_df","W02","W02. Overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10, where 10 is 'worthwhile')",2020,"w02. overall, to what extent do you feel the things you do in your life are worthwhile? (% rating 7-10, where 10 is 'worthwhile')","overall, to what extent do you feel the things you do in your life are worthwhile"
"qs_2020_bm","tbl_df","W03","W03. Overall, how happy did you feel yesterday? (% rating 7-10, where 10 is 'completely happy')",2020,"w03. overall, how happy did you feel yesterday? (% rating 7-10, where 10 is 'completely happy')","overall, how happy did you feel yesterday"
"qs_2020_bm","tbl_df","W04","W04. Overall, how anxious did you feel yesterday? (% rating 6-10, where 10 is 'completely anxious')",2020,"w04. overall, how anxious did you feel yesterday? (% rating 6-10, where 10 is 'completely anxious')","overall, how anxious did you feel yesterday"
"qs_2020_bm","tbl_df","J04B","J04B. In general, how would you rate your overall mental health now? (% rating 'excellent', 'very good' or 'good')",2020,"j04b. in general, how would you rate your overall mental health now? (% rating 'excellent', 'very good' or 'good')","in general, how would you rate your overall mental health now"
"qs_2020_bm","tbl_df","W05","W05. In general, how would you rate your overall physical health now? (% rating 'excellent', 'very good' or 'good')",2020,"w05. in general, how would you rate your overall physical health now? (% rating 'excellent', 'very good' or 'good')","in general, how would you rate your overall physical health now"
"qs_2020_bm","tbl_df","W07","W07. How often do you feel lonely? (% rating 'often or always')",2020,"w07. how often do you feel lonely? (% rating 'often or always')","how often do you feel lonely"
"qs_2020_bm","tbl_df","W08","W08. The people in my team genuinely care about my wellbeing (% rating 'strongly agree' or 'agree')",2020,"w08. the people in my team genuinely care about my wellbeing (% rating 'strongly agree' or 'agree')","the people in my team genuinely care about my wellbeing"
"qs_2020_bm","tbl_df","HSE_index","Wellbeing: Proxy Stress Index (higher score = higher stress)",2020,"wellbeing: proxy stress index (higher score = higher stress)","wellbeing: proxy stress index"
"qs_2020_bm","tbl_df","PERMA_index","Wellbeing: PERMA Index (higher score = high flourishing)",2020,"wellbeing: perma index (higher score = high flourishing)","wellbeing: perma index"
"qs_2020_dem","character",,"Count",2020,"count","count"
"qs_2020_dem","character",,"ees: Employee engagement index (B47 to B51) [2]",2020,"ees: employee engagement index (b47 to b51) [2]","ees: employee engagement index"
"qs_2020_dem","character",,"mw_p: My work theme score (% positive, B01 to B05) [3]",2020,"mw_p: my work theme score (% positive, b01 to b05) [3]","my work theme score"
"qs_2020_dem","character",,"op_p: Organisational objectives and purpose theme score (% positive, B06 to B07) [3]",2020,"op_p: organisational objectives and purpose theme score (% positive, b06 to b07) [3]","organisational objectives and purpose theme score"
"qs_2020_dem","character",,"lm_p: My manager theme score (% positive, B08 to B17) [3]",2020,"lm_p: my manager theme score (% positive, b08 to b17) [3]","my manager theme score"
"qs_2020_dem","character",,"mt_p: My team theme score (% positive, B18 to B20) [3]",2020,"mt_p: my team theme score (% positive, b18 to b20) [3]","my team theme score"
"qs_2020_dem","character",,"ld_p: Learning and development theme score (% positive, B21 to B24) [3]",2020,"ld_p: learning and development theme score (% positive, b21 to b24) [3]","learning and development theme score"
"qs_2020_dem","character",,"if_p: Inclusion and fair treatment theme score (% positive, B25 to B28) [3]",2020,"if_p: inclusion and fair treatment theme score (% positive, b25 to b28) [3]","inclusion and fair treatment theme score"
"qs_2020_dem","character",,"rw_p: Resources and workload theme score (% positive, B29 to B34) [3]",2020,"rw_p: resources and workload theme score (% positive, b29 to b34) [3]","resources and workload theme score"
"qs_2020_dem","character",,"pb_p: Pay and benefits theme score (% positive, B35 to B37) [3]",2020,"pb_p: pay and benefits theme score (% positive, b35 to b37) [3]","pay and benefits theme score"
"qs_2020_dem","character",,"lc_p: Leadership and managing change theme score (% positive, B38 to B46) [3]",2020,"lc_p: leadership and managing change theme score (% positive, b38 to b46) [3]","leadership and managing change theme score"
"qs_2020_dem","character",,"HSE_index: Proxy Stress Index (higher score = higher stress)",2020,"hse_index: proxy stress index (higher score = higher stress)","proxy stress index"
"qs_2020_dem","character",,"PERMA_index: PERMA Index (higher score = high flourishing)",2020,"perma_index: perma index (higher score = high flourishing)","perma index"
"qs_2020_dem","character",,"B01: I am interested in my work (% strongly agree or agree)",2020,"b01: i am interested in my work (% strongly agree or agree)","i am interested in my work"
"qs_2020_dem","character",,"B02: I am sufficiently challenged by my work (% strongly agree or agree)",2020,"b02: i am sufficiently challenged by my work (% strongly agree or agree)","i am sufficiently challenged by my work"
"qs_2020_dem","character",,"B03: My work gives me a sense of personal accomplishment (% strongly agree or agree)",2020,"b03: my work gives me a sense of personal accomplishment (% strongly agree or agree)","my work gives me a sense of personal accomplishment"
"qs_2020_dem","character",,"B04: I feel involved in the decisions that affect my work (% strongly agree or agree)",2020,"b04: i feel involved in the decisions that affect my work (% strongly agree or agree)","i feel involved in the decisions that affect my work"
"qs_2020_dem","character",,"B05: I have a choice in deciding how I do my work (% strongly agree or agree)",2020,"b05: i have a choice in deciding how i do my work (% strongly agree or agree)","i have a choice in deciding how i do my work"
"qs_2020_dem","character",,"B06: I have a clear understanding of [my organisation's] objectives (% strongly agree or agree)",2020,"b06: i have a clear understanding of [my organisation's] objectives (% strongly agree or agree)","i have a clear understanding of [my organisation's] objectives"
